tweet.id,user.id,dataset.author.name,majority_polarity,text,moralbert,roberta_mmp,roberta_mm,liwc_mfd,persp_bert,moral_label,moral_label_polarity,moral_label2
936542640,2896341,politicaladdict,pos,"#tweetdebate: Obama +2 for calling McCain out publicly on ""government let spending get out of control""",authority,authority,nonmoral,authority,nonmoral,authority,authority,authority
936543026,15136484,CaponeX,pos,Obama +2 ok..nice rebuttal - but #tweetdebate,authority,nonmoral,nonmoral,nonmoral,authority,authority,authority,nonmoral
936543873,14134488,ShawnMSmith,pos,"""Orgy of spending."" We should all start using the word ""orgy"" more often. #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936544678,2621551,selil,pos,go mavericks #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936550060,4345931,mathewballard,pos,oooh. obama is fixin to out-maverick The Maverick! #current #tweetdebate,authority,purity,nonmoral,nonmoral,care,nonmoral,authority,nonmoral
936550329,2056341,lifestudent83,pos,Mac is cracked if he thinks the Iraqis are EVER going to see U.S. as a friend.  They could give a sh*t.  #tweetdebate,loyalty,loyalty,nonmoral,nonmoral,loyalty,loyalty,loyalty,loyalty
936550971,13593692,SomeWill,pos,"@BarbaraNixon Trumps ""festooned"" :)",purity,authority,nonmoral,nonmoral,care,nonmoral,degradation,nonmoral
936551122,7936932,jlather,pos,Mccain +1 for bringing to light recent successes in Iraq #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936551125,7862582,CathleenRitt,pos,+1 Obama calling out costs of this Iraq war!! #tweetdebate,authority,nonmoral,nonmoral,loyalty,loyalty,loyalty,authority,nonmoral
936551691,15091876,lulu_81,pos,"#tweetdebate +3 ""eye off the ball"" for Obama",nonmoral,authority,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936551904,15504947,BethersJR,pos,-2 McCain predicting winning in Iraq before war is over   #tweetdebate,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,nonmoral,no moral,nonmoral
936553094,15136484,greenie1995,pos,Obama +3 use military wisely quotable #Tweetdebate,authority,nonmoral,authority,nonmoral,nonmoral,authority,authority,authority
936553095,14935605,JennGrover,pos,Obama +2 we need to use the military wisely #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936553252,16156062,shashib,pos,"#tweetdebate, Amercians need to choose wisely, not just for their own future, but also because it impacts the rest of the world:-)",care,care,care,nonmoral,fairness,care,care,care
936553642,806323,Livelifeinpeace,pos,McCain +1 for response to Obama on Iraq War #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936553792,12168662,tjtrumpet2323,pos,+2 Obama for saying that the US shouldn't have gone to Iraq in the first place and that it's a waste of money and lives. #tweetdebate,loyalty,nonmoral,nonmoral,purity,care,loyalty,betrayal,nonmoral
936553922,7936932,phukninsane,pos,+2 Obama for rebutting war successes with Afghanistan and bringing up the cost/inefficiency of the war #tweetdebate,fairness,fairness,nonmoral,loyalty,nonmoral,fairness,cheating,fairness
936554828,3675881,stoutware,pos,"""ORGY OF SPENDING!"" - Obama +2 for quote-of-the-night. #current #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936554924,4345931,mlg8554,pos,"ooh. i love it when obama says, LOOK.... #current #tweetdebate",authority,nonmoral,authority,care,care,authority,authority,authority
936555384,9806742,JalenJade,pos,"+1 Obama for clear, detailed answer on Iraq #tweetdebate",nonmoral,authority,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936555799,13918302,scootergeek,pos,"""Senate Inside Baseball"" -- another good soundbite for Obama #tweetdebate",authority,nonmoral,nonmoral,nonmoral,authority,authority,authority,nonmoral
936556680,806323,emlopez,pos,Obama +1 on timing of when the war started comment #tweetdebate,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,nonmoral,no moral,nonmoral
936556704,14753323,Koalemos,pos,@wrekehavoc +3 to wreke for humorous asides #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936556744,14397773,bradjodoin,pos,retweet Obama +2 countering that the issues McCain brought up don't go thru his subcommittee #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936557106,14936857,ellekasey,pos,Obama +2 for once again schooling McCain. #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936557198,12168662,Dominick Evans,pos,McCain +2 for pointing out that Obama hasn't been to Iraq. #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936557855,1196381,WazNeeni,pos,+3 Obama #tweetdebate the war started in 2002. Obama makes the point on judgement,nonmoral,nonmoral,fairness,loyalty,authority,nomoral,no moral,nonmoral
936559123,10819792,dkmann,pos,"-1 Obama dodging McCain, +2 Obama talking directly to McCain, not moderator #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936560221,15136484,jedsundwall,pos,McCain -3 they are winning? what is he on? IRAQ? #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936562769,7862582,crazyliberal,pos,+1 Obama explaining attacks that he voted to cut spending for troops #tweetdebate,authority,nonmoral,nonmoral,care,nonmoral,nonmoral,authority,nonmoral
936563550,14576730,littleidea,pos,+1 for obama's eyemakeup #tweetdebate,authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936565868,15504947,EndTheRoboCalls,pos,+3 Obama sound bite I absolutely understand the difference in strategy and tactics!  #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936568898,10819662,bmaleszyk,pos,obama - +1 for more troops in Afghanistan #tweetdebate,loyalty,nonmoral,nonmoral,loyalty,nonmoral,loyalty,betrayal,loyalty
936569295,13557972,FBK,pos,"FACT Obama used ""Wildest Dream"" when talking to Bill O'Reilly, cheap.  #current, #debate08, #tweetdebate",authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936570022,14397773,XEDJ,pos,+3 Obama sound bite I absolutely understand the difference in strategy and tactics #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936570091,15136484,kellyrenee,pos,"Obama +3 - ok.. definitely about the whole ""why we are at war with Iraq = strategic mistake #tweetdebate",nonmoral,nonmoral,nonmoral,loyalty,nonmoral,nonmoral,no moral,nonmoral
936570160,14935605,marrieah,pos,"Obama +2 ""strategic mistake"" #tweetdebate",authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936570360,14936857,groby,pos,"Obama +1 for using ""strategic"" correctly. :) #tweetdebate",authority,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
936570385,79543,lulu_81,pos,"Obama +2 reasserting his ""strategic"" plans back in McCain's face #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936571351,2878161,warrenss,pos,"-3 ""peace and prosperity are coming to Iraq"" #tweetdebate #current",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936571597,15677282,alpha_park,pos,Obama is not anti-war.  Never has been.  Just anti dumb strategy. # Current #debate08 #tweetdebate,authority,nonmoral,nonmoral,loyalty,nonmoral,nonmoral,authority,nonmoral
936572175,14147395,suzew,pos,#tweetdebate #current #debate08 Great debate Live Blog on www.mlive.com/grpress check it out!,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936572209,14935605,cynmc,pos,Obama +2 for bringing in Pakistan #tweetdebate,loyalty,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral
936572547,666913,SpeakTruth,pos,Obama +1 for more details in explaining the situation and laying out his plans. #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936573100,15136484,philipmcp,pos,Mccain +3 acknowledging he will not make the mistake etc re: facing today lessons of history #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936573521,14935605,XManess,pos,McCain +2 for pointing out relevancy of our leaving Afghan in the lurch after Russia left. #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936573643,3675881,GlobalLeader,pos,"McCain is calm, collected, and dominating tonight...no offense, Obama-ites.#current #tweetdebate #debate08",authority,nonmoral,nonmoral,authority,loyalty,authority,authority,authority
936573830,7936932,jessbruder,pos,+1 Mccain for admitting being wrong #tweetdebate,nonmoral,fairness,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936573857,14793018,Tiak,pos,+2 obama for pronouncing middle eastern countries correctly #tweetdebate,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,nonmoral,no moral,nonmoral
936573921,14328774,kayce_m,pos,+1 Obama on Afghanistan #tweetdebate,authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936573933,806323,sk8bette,pos,McCain +3 for pull the trigger soundbite #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936574040,15677282,menand,pos,"@Flap Yup, he's smart.  Used to be a college professor. # Current #debate08 #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936574572,14397773,claytyclay,pos,"McCain admits a mistake; though I'm an obama fan, that's refreshing (don't like admittnig that) #tweetdebate",authority,nonmoral,loyalty,nonmoral,fairness,authority,authority,nonmoral
936574979,2878161,ewka,pos,"""If you have to do things, You have to do things"":  Brilliant! #tweetdebate #current",nonmoral,fairness,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936575001,11765872,christystorck,pos,McCain +3 for teling Obamanot to threaten Pakistan on TV #tweetdebate,authority,nonmoral,nonmoral,care,nonmoral,nonmoral,authority,nonmoral
936577921,666913,nelsonm,pos,McCain +1 for leveraging his first-hand experience with Pakistan. #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936578066,7862582,jwa1970,pos,+1 Obama clarifies his comments about taking out Bin Laden #tweetdebate,authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936578379,15136484,evalution,pos,Obama +2 come back fr Mccain re: Pakistan #tweetdebate (I am yawning now LOL),nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936578933,14246362,eehouls,pos,+1 McCain for pointing out that Obama supports making strikes in Pakistan against the gov'mnt wishes #tweetdebate,authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936579133,13918302,vivrant_thang,pos,@esonnenberg I love *LOVE* that the two of us hear the same thing & take it two different ways. It's what makes America great. #tweetdebate,nonmoral,loyalty,loyalty,care,care,loyalty,no moral,loyalty
936579239,14208721,drmabuse,pos,"You have to admit, McCain is VERY knowledgeable about foreign policy & what's happening in the middle east +3 McCain #tweetdebate #debate08",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936579783,14397773,eiat10s,pos,"Obama +3 coming from you who sings songs about bombing Iran, I dno't think that's very credible #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936580281,3421641,jeremyorion,pos,@mabraham1 u couldn't be more wrong. obama is killin it. #current #tweetdebate #debate08,authority,purity,loyalty,nonmoral,authority,authority,authority,authority
936580515,14092713,DominickEvans,pos,That was so awesome.. Bomb Bomb bomb Iran! #election08 #Tweetdebate #debates08,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936580916,14398232,Yzard,pos,#tweetdebate Obama's relaxing. Good.,purity,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,degradation,nonmoral
936581423,808758,kdpaine,pos,Obama +3 nailing it on Pakistan #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936582313,15455810,WazNeeni,pos,"Ohhh... +3 Obama for his analysis of our relations with dictator Musharuf in Pakistan, alienating population #tweetdebate",authority,nonmoral,nonmoral,authority,nonmoral,authority,authority,authority
936582347,14753323,gminks,pos,+1 for Obama's description of Pakistan #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936582741,15136484,TheMacG33k,pos,"McCain +1 ok.. bring ""reagan"" and you get a point, likable anyways #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936583701,14759482,CarriBugbee,pos,here is where McCain's first hand history is helping  #tweetdebate,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
936584159,14576730,phukninsane,pos,obama +2 for a successful counterpoint to opponents assertion regarding tax loop holes for smb #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936585389,7936932,stoutware,pos,"Obama +2 for showing a nuanced understanding of Pakistani politics and for bringing up Mccain's ridiculous ""bomb Iran"" comments #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936585502,9527242,monkeefingers,pos,"#tweetdebate - I seriously thought Obama would dominate the debate, but McCain is doing better than I thought.",nonmoral,nonmoral,nonmoral,authority,nonmoral,nonmoral,no moral,nonmoral
936585638,14753323,GlobalLeader,pos,I wish McCain had been like this at that atrocious Republican convention - drill baby drill - #tweetdebate,nonmoral,nonmoral,authority,nonmoral,loyalty,nonmoral,no moral,nonmoral
936586809,15136484,alpha_park,pos,"McCain +1 for bringing a ""story"" that's touching re: son enlisted bagdad.killed #tweetdebate",loyalty,care,care,loyalty,loyalty,loyalty,betrayal,loyalty
936589563,13524042,c4chaos,pos,Obama +1 good retort!! Make sure no other mother goes through what I am going through. #current #tweetdebate,care,care,care,care,care,care,care,care
936589794,13918302,xunzx,pos,McCain is bringing tears to my eyes  with the military family stories.  #current #tweetdebate,nonmoral,care,nonmoral,loyalty,loyalty,loyalty,no moral,nonmoral
936590064,9075622,Imarilove,pos,+3 pts for Obama's soundbite about honoring the troops. #tweetdebate,nonmoral,nonmoral,nonmoral,authority,nonmoral,nonmoral,no moral,nonmoral
936590159,1508231,rgjo,pos,#OBAMA WITH THE SLAAAAAAMMM!!!! 'no US soldier dies in vain' +3 #tweetdebate,loyalty,care,nonmoral,nonmoral,care,care,loyalty,nonmoral
936590215,15677282,TarotByArwen,pos,"""We could have won Vietnam!"" # Current #debate08 #tweetdebate",loyalty,nonmoral,nonmoral,nonmoral,loyalty,loyalty,loyalty,nonmoral
936590277,15136484,ParandimeX,pos,"Obama +1 nice come back with bracelet story bk ""honor all the service prov"" & ret with better question +2 #tweetdebate",nonmoral,nonmoral,nonmoral,authority,nonmoral,nonmoral,no moral,nonmoral
936590487,14936857,dianakuan,pos,"Obama +2 for ""I have a bracelet, too."" #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936590567,14935605,TheMacG33k,pos,"Obama +2 for the counter story, don't let another mother go through this #tweetdebate",care,care,care,care,nonmoral,care,care,care
936591411,14084825,vanhoosear,pos,Obama can actually respond intelligently to these questions. #current #debate08 #tweetdebate,nonmoral,fairness,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936592763,14936857,ChristopherY,pos,"Obama +3 ""You don't muddle through the central front of terror."" #tweetdebate",nonmoral,authority,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936593037,1508231,DominickEvans,pos,"#obama: 'you don't muddle through afghanistan, the central front on the war of terror' FTW! +3 #tweetdebate",nonmoral,nonmoral,nonmoral,loyalty,care,nonmoral,no moral,nonmoral
936593512,15275677,dland,pos,@matttbastard I'll drink to that.,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936595514,15183193,area517,pos,"loving everyone's debate observations at #current, #debate08 #tweetdebate this is amazing, the variety of opinions",nonmoral,nonmoral,nonmoral,care,nonmoral,nonmoral,no moral,nonmoral
936595801,15152529,eiat10s,pos,#current #tweetdebate is it me or is Obama gaining control of foreign policy discussion?,authority,authority,nonmoral,authority,nonmoral,authority,authority,authority
936598453,2056341,tchrischan,pos,"#tweetdebate  a league of democracies, like the Justice League?",purity,nonmoral,nonmoral,nonmoral,fairness,nonmoral,degradation,nonmoral
936601601,14935605,Cheryl Contee,pos,McCain +1 for pointing out we need allies in handling Iran #tweetdebate,loyalty,nonmoral,loyalty,loyalty,nonmoral,loyalty,loyalty,loyalty
936603325,11765872,panache,pos,Obama +3 dor bringing up Iraq vs. Iran fact! #tweetdebate,authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
